,DeviceId,Brand,Model
28689,1888481484885883303,OPPO,Find 5
28690,1546303659971505742,Huawei,Mate 7
28691,8083534020276379240,Xiaomi,MI 2S
28692,7791139130205220741,Xiaomi,红米note
28693,6223585229997408672,Samsung,A750
28694,-806143948048775610,Lenovo,V5S
28695,2125557478169492487,Xiaomi,MI 4
28696,-3072418540042369231,vivo,Xplay3S
28697,5789804507724902317,Xiaomi,红米
28698,-4291448347937765096,Xiaomi,红米note增强版
28699,3823951039245361458,Lenovo,Q501T
28700,292229927877091698,Samsung,Galaxy S3
28701,1290203721336803600,Samsung,A850
28702,-1297793816236499836,Xiaomi,MI 4
28703,-2795925840992488614,Xiaomi,GN151
28704,-106892974077205480,Huawei,C8817E
28705,-7919245990318665176,Huawei,Ascend P7
28706,5696667928265422004,Xiaomi,红米
28707,1476515046742383707,Samsung,Galaxy Premier
28708,-4809885470330355189,Samsung,Galaxy S3
28709,-2016561802606357873,Xiaomi,MI 3
28710,-5357693011740621381,Huawei,Y310-T10
28711,8556724358463741961,Xiaomi,红米2A
28712,8512568859963888710,Xiaomi,红米1S
28713,-2454143921373039489,Motorola,XT910
28714,-4364685732548482071,Xiaomi,MI 3
28715,-6769356811024855622,Xiaomi,红米note增强版
28716,2591329816195214232,Xiaomi,红米1S
28717,6924938972351761692,Huawei,荣耀3C
28718,2870194547273798533,OPPO,Find 7
28719,3707463310916480014,Xiaomi,红米1S
28720,-3826578440448394244,Samsung,Galaxy Win
28721,-7531524823271451212,Samsung,Galaxy Grand Neo Plus
28722,33763624334060329,vivo,Y17T
28723,-2835968995999646579,Xiaomi,MI 4
28724,593989848280079748,vivo,Y20T
28725,7909070774645197667,Samsung,Galaxy Core 4G
28726,6735434874931794382,Xiaomi,MI 2
28727,7246573997519762105,Xiaomi,红米1S
28728,7454790140038974243,vivo,X3T
28729,3335792726460011032,Huawei,荣耀3C
28730,7783570551238554054,Meizu,MX4 Pro
28731,-1799303872155340892,Samsung,Galaxy Trend DUOS
28732,-678026092493637695,Xiaomi,MI 4
28733,8836945938001138447,vivo,X3T
28734,7044444073198030592,OPPO,Find 5
28735,1977050826073860214,Huawei,Mate 2
28736,-3066333681377280087,Xiaomi,天鉴T1
28737,4286749590019023555,Coolpad,7295C
28738,3021869940277082362,Samsung,Galaxy Note 3 Lite
28739,-8521480546571309038,Huawei,Ascend G700T
28740,-4855771603590545281,Xiaomi,MI 3
28741,3029115083621132477,Huawei,荣耀6
28742,-3619724118178478025,Samsung,Galaxy S3
28743,-1064242936029480405,vivo,Y33
28744,5701988346550701250,Xiaomi,MI 3
28745,2402191304422260729,Samsung,Galaxy Note 2
28746,-7030786989512533336,Xiaomi,MI 2A
28747,-1045232734390420748,Samsung,Galaxy Note 3
28748,-7555688829387086108,Huawei,Ascend P6
28749,-5686374261721872893,OPPO,U707T
28750,8741152651827415631,Xiaomi,MI 3
28751,-1106590421278603335,Xiaomi,红米note
28752,-176823349039449041,Xiaomi,MI 4
28753,-1905418803529629185,Samsung,S810t
28754,704995125581252089,Xiaomi,MI 2S
28755,-8225066477637064370,Xiaomi,MI 4
28756,6514567480648169725,Meizu,MX3
28757,5724212157946224378,Xiaomi,红米note
28758,-3740582414518633789,Samsung,Galaxy Trend DUOS 2
28759,4643237846983818412,Nubian,Z7 Mini
28760,-2911372683208564236,Xiaomi,MI One Plus
28761,3221186513281046510,Xiaomi,红米
28762,-4995073135542136137,Samsung,Galaxy Mega 5.8
28763,-6499927506489373515,Huawei,Mate 7
28764,-8330819732504743296,Samsung,Galaxy Note 2
28765,419668598039512081,Coolpad,8720L
28766,3225324755742672993,Huawei,Mate 8
28767,3789466606193180869,Xiaomi,红米
28768,5260766265936042062,Xiaomi,MI 2A
28769,5952635418238612429,vivo,Y20T
28770,8863645243422614312,Coolpad,F2
28771,620414556173411958,Samsung,Galaxy S5
28772,-3119287740396210310,Samsung,Galaxy S5
28773,198672444204244468,Samsung,Galaxy Trend DUOS 2
28774,-4333611838005657143,Meizu,魅蓝NOTE
28775,4036976360105549831,Xiaomi,红米note
28776,-6274008080285440082,Huawei,Y300
28777,-2951839461102646027,OPPO,Find 5
28778,5229215774418968906,Xiaomi,MI 2S
28779,5821105954516870318,vivo,X3L
28780,3965057563561854252,OPPO,1105
28781,-1291931418342473618,Coolpad,大神F1
28782,-5985208783980127485,Xiaomi,MI 3
28783,4668529670502361387,Samsung,Galaxy Grand
28784,-234527959803344089,Coolpad,8729
28785,8567091751285843768,Coolpad,9976A
28786,-7924618844334839714,Xiaomi,MI 3
28787,7805055442084280691,OPPO,R2017
28788,4075941473982616348,Huawei,荣耀3C
28789,5717632837807310037,Samsung,Galaxy Note 10.1
28790,-5087040442633745014,Meizu,MX4
28791,8689287758778099802,Huawei,荣耀6
28792,-8153136543744270242,Huawei,Ascend P7
28793,8951164500928058054,Xiaomi,红米note增强版
28794,650047542115256262,Huawei,G620-L75
28795,-7226079990003859067,Xiaomi,GN700T
28796,965888420476741976,Xiaomi,红米note
28797,-675254131672790428,Samsung,Galaxy Note 3
28798,1999689558990009926,vivo,Xperia S
28799,7663282489891264853,Meizu,魅蓝
28800,6857839965519473058,Samsung,Galaxy S4
28801,9066173033573759997,OPPO,R2017
28802,-8139136456862037982,Samsung,A398t+
28803,2596378528040226983,Lenovo,V5 Max
28804,-2528288616400397961,Xiaomi,红米note
28805,-8112007505723465978,Samsung,Galaxy Trend 3
28806,675896328919929697,Samsung,A320t
28807,2033409740241381712,Huawei,Y310-5000
28808,-4121883571460517919,Xiaomi,MI 4
28809,-677732470694749169,Xiaomi,MI 2S
28810,-3137988389763609613,Samsung,Galaxy Mega 2
28811,-6237471124821681363,Lenovo,Q505T
28812,-6246371317347613510,Samsung,Galaxy Mega 6.3
28813,-4578192761945228753,HTC,Butterfly
28814,-6189531086867326537,Samsung,Galaxy S2
28815,-2222682399653175423,Samsung,A850
28816,2290775828957586275,vivo,Y13L
28817,-2936988309227797517,Xiaomi,MI 1S
28818,-6164992336379692825,Xiaomi,MI 2C
28819,-4522240755638242153,Meizu,PRO5
28820,-474560204465475716,Meizu,MX4 Pro
28821,3769680576550263373,vivo,Xperia Z
28822,-4814793614000680392,Xiaomi,E3
28823,-9005081848992685298,Meizu,MX4
28824,-1149171394904386768,Samsung,Galaxy S4
28825,7560042946304704742,Xiaomi,MI 4
28826,-3964584414447809937,vivo,X3T
28827,-1703005166378713401,Dove,iSuper S1
28828,-6519355257212508260,Samsung,Galaxy Note
28829,-3862094941946000782,Huawei,C8813Q
28830,2077218039794225464,Xiaomi,红米note
28831,8770233593107218097,Meizu,MX3
28832,-7989122030988131364,Huawei,荣耀畅玩4X
28833,4942868272686210438,Huawei,荣耀6
28834,-6180163656015811465,Samsung,A850
28835,-5472726492046718844,Samsung,Galaxy S4
28836,-4620888029660244736,Samsung,Galaxy Mega 5.8
28837,4241231506274115801,Xiaomi,MI 1S
28838,-6109567896954415506,Huawei,荣耀6
28839,-7209199645366872811,Samsung,I8268
28840,-6653424040851622457,Huawei,荣耀畅玩4X
28841,-265026151563036842,Bacardi,V6
28842,-2710253828151719343,OPPO,R8000
28843,2122728458892178052,Xiaomi,MI 3
28844,-5541400069568852997,Huawei,Mate 7
28845,-8755038102040672262,Samsung,Galaxy Note 2
28846,7466739019062386599,vivo,X3L
28847,8288391846384596540,Xiaomi,红米note
28848,5139584242216145821,Meizu,MX3
28849,2059926185400067138,Lenovo,V5 Max
28850,-8791146267734188311,Huawei,G660-L075
28851,1656631251025731132,Samsung,Galaxy Ace 2
28852,-8510842691540845126,Xiaomi,红米note
28853,-3563443532735592766,Xiaomi,F103
28854,-2825150729600893345,OPPO,R830
28855,-8150461911424177469,Samsung,Galaxy Grand
28856,6032790324019192085,vivo,X5L
28857,500443613960765030,Xiaomi,红米note增强版
28858,-7614501549834117035,Meizu,MX3
28859,5663051372837079297,Huawei,Ascend P7
28860,6712665510103474839,Xiaomi,MI 4
28861,3915432605531142531,Samsung,S90-t
28862,6427463459916459827,Xiaomi,红米note
28863,5516578149267671198,Samsung,Galaxy Note 3
28864,-3667354415703849724,Huawei,荣耀3X
28865,220664500936259175,Samsung,Galaxy Note 3
28866,2064599096353381670,Meizu,MX2
28867,5184596339344784286,OPPO,A33
28868,6454590718885284810,Samsung,A708t
28869,6254249320260446304,Huawei,G610S
28870,2019221979085023669,hammer,T1
28871,-6932752663915945170,vivo,Xplay3S
28872,6888665217318760240,Xiaomi,MI 4
28873,-843419335342716148,Samsung,Galaxy Note 3
28874,-6276686728222943569,Lenovo,红牛V5
28875,5065859768864559011,vivo,Y13L
28876,2504585688471408488,Lenovo,Q201T
28877,6155769784449121857,Xiaomi,MI 2S
28878,486708826262689003,Xiaomi,MI 4
28879,-1756157021131411104,Samsung,Galaxy A5
28880,-1132687465610322839,Samsung,Galaxy Note 3
28881,-8549486473279605026,vivo,Xperia Z3 mini
28882,5920343449563437201,Quality rice,3
28883,3368564405013654273,Meizu,MX3
28884,-6801892228824814264,vivo,X3T
28885,-3658202329092561611,Coolpad,F2
28886,-582013661588232387,Samsung,Galaxy S2
28887,5995635297676241922,Huawei,荣耀畅玩4
28888,7046077238894239080,Xiaomi,S5.1
28889,1570812498747223166,Meizu,MX3
28890,-6533584104474752462,Samsung,Galaxy Note 3
28891,3098248432399174605,Meizu,魅蓝NOTE
28892,-1492068077177873221,Samsung,Galaxy Premier
28893,2841747455027221706,Xiaomi,红米note
28894,-6094557601437678618,Xiaomi,红米note
28895,8029079392234213025,Coolpad,大神F1
28896,-3193672879612546217,vivo,Y23L
28897,6731329725716695513,Xiaomi,MI 3
28898,-2756065388470282809,Xiaomi,红米note
28899,7258009654477716349,Xiaomi,MI 1S
28900,-1922743921390140050,vivo,Xperia Z1 炫彩版
28901,-5347573970892716896,Meizu,魅蓝NOTE
28902,-5144288968654613890,vivo,S6T
28903,588409744057921913,Samsung,Galaxy Trend DUOS 2
28904,-6438996560231742801,vivo,X3T
28905,658624282058192015,Xiaomi,红米Note2
28906,-4667276771712863201,OPPO,R827T
28907,5267597579153380172,Xiaomi,MI 1S
28908,7476198667683037601,Xiaomi,F103
28909,9061676327605896871,Xiaomi,红米note
28910,5807297074602898770,Samsung,Galaxy S4
28911,5141157713666500445,Xiaomi,MI 3
28912,1804833204122523646,Samsung,Galaxy Note 2
28913,-7742315068853491459,Samsung,Galaxy S2
28914,2730286561585926790,Meizu,MX3
28915,-4840938436574859485,Samsung,S5830I
28916,-8929498342201483686,Huawei,Ascend P7
28917,6018365586962483682,vivo,X5L
28918,5863809306776537837,Coolpad,F2
28919,9215293410557781849,Samsung,A788t
28920,-3143955372548560359,Meizu,魅蓝NOTE
28921,-8189672086477639779,Samsung,Galaxy S4
28922,-1166343757893539847,Xiaomi,F103
28923,1195045221164253652,Meizu,MX4
28924,978774615627856752,vivo,S7T
28925,-6518321336937483894,Xiaomi,MI 2A
28926,8543378539174082004,Coolpad,8720L
28927,-4478793803614584475,Fresh rice,s800
28928,-7220802973552004144,Xiaomi,MI 3
28929,2390927717095168323,OPPO,R3
28930,-3228895173346307786,OPPO,Find 7
28931,-1800194747291613381,Huawei,Ascend P6
28932,-2593105904835599862,Huawei,荣耀畅玩4X
28933,1520596002121714490,Nibiru,火星一号
28934,3814694698530028516,Xiaomi,红米note
28935,-127557651178068464,Amber,L8
28936,1843870625304089940,Xiaomi,红米1S
28937,1802809295452194833,vivo,X5SL
28938,8791572164707913725,Xiaomi,红米note增强版
28939,-7347516507269564497,Xiaomi,红米note增强版
28940,7521781269526931353,Samsung,Galaxy Alpha
28941,7654931616092156937,Huawei,荣耀畅玩4
28942,4959155724858668041,Samsung,Galaxy Note 2
28943,-2259235273887246513,Coolpad,5950
28944,-7139788141281673569,OPPO,R3
28945,4283616542683832429,Xiaomi,红米1S
28946,1181446133133769239,OPPO,R831S
28947,7016254194206759556,Xiaomi,MI 4
28948,5634157217422130863,Coolpad,大神F2全高清版
28949,8075953506961257281,hammer,T1
28950,-3347107901891151698,OPPO,R1
28951,-7483856961866778908,Huawei,荣耀3C畅玩版
28952,5900532243990700539,vivo,X3L
28953,644997311612504865,Samsung,Galaxy S4
28954,4894279414258061744,Meizu,MX2
28955,7346902284222019744,Huawei,荣耀3C
28956,-4899266241736501511,OPPO,R1S
28957,6407653839351056713,Xiaomi,MI 2S
28958,5718641063400248003,Samsung,Galaxy Core Prime
28959,3020646413282336019,Meizu,魅蓝NOTE
28960,5884140275828399489,Huawei,HN3-U01
28961,-1559800564658099747,Meizu,MX4
28962,8958787943878245557,Meizu,MX4
28963,6884944805377276418,Meizu,MX3
28964,33754462094964280,Xiaomi,MI 3
28965,9203630033006964955,Dove,iSuper S2
28966,-5846380781251403951,Huawei,荣耀3C
28967,7604292405639691519,Meizu,MX2
28968,7877581212258304311,vivo,X5M
28969,8899278887095112795,Huawei,荣耀3C
28970,2639410369074866637,Samsung,Galaxy Note 4
28971,2584804303828617401,Huawei,Ascend P6
28972,-3082268450487304996,Xiaomi,红米2
28973,1152632351682290156,Huawei,G610S
28974,3402544806801341354,Meizu,魅蓝NOTE
28975,8704793273169867666,Samsung,Galaxy Grand 2
28976,-9173774246501780929,Coolpad,大神Note
28977,3094860549497807047,Samsung,Galaxy S3
28978,-5123629867673185810,Samsung,S5000
28979,-4262185880583045163,Xiaomi,红米Note2
28980,-1947561223942536851,Xiaomi,红米note增强版
28981,-6347352730893291721,Xiaomi,红米2
28982,-1762180185174285163,Samsung,A628t
28983,9155155558515090234,Samsung,Galaxy Note 3
28984,-4647182695438135313,Huawei,荣耀3C
28985,5808682780522844625,Coolpad,大神F1
28986,-368785111861123562,Huawei,荣耀4A
28987,-3719617358291257081,Samsung,Galaxy Style DUOS
28988,1543290476414888702,Samsung,Galaxy Note 2
28989,-5487247430982107181,vivo,X5SL
28990,7837539419592942001,Samsung,Galaxy Win
28991,-727204878593826951,Meizu,魅蓝NOTE
28992,6886059394254336761,Xiaomi,MI 4
28993,-65490064925632166,Xiaomi,红米note
28994,8389438366160713422,Samsung,Galaxy Grand Prime
28995,-1325226662132346437,Hisense,X8T
28996,674097493522241738,Samsung,Galaxy Note 3
28997,-8754452537234569341,Samsung,A378t
28998,208133401792083027,OPPO,R6007
28999,-4607662570247520992,Coolpad,9190l
29000,-6474258968772514335,Lenovo,V5 Max
29001,-1188160126544445702,Samsung,A820t
29002,6003714265132473183,Huawei,Ascend G7
29003,-8811697151637314686,Huawei,荣耀6
29004,-6332096535289711562,Samsung,Galaxy Mega Plus
29005,-5873521698167151961,Huawei,荣耀3X畅玩版
29006,3899947477499604178,Huawei,Ascend P6
29007,-5516918617492631041,Huawei,荣耀3X
29008,4696870609678337654,OPPO,R1S
29009,-4839771784512054344,Samsung,Galaxy S4
29010,1643321054929750543,Samsung,A360t
29011,2658705766284319649,Dove,iSuper S1
29012,6601406186183776042,Xiaomi,小米note
29013,-4838845665773182946,Samsung,Galaxy Tab 3 7.0
29014,8628075391860281791,Samsung,Galaxy Nexus
29015,6320891847492571879,Samsung,Galaxy Win Pro
29016,1836560411870968623,vivo,Y17W
29017,-1686714889871523162,Xiaomi,MI 3
29018,7982630425971210497,Huawei,G610T
29019,-705725413253588049,Samsung,Galaxy Note 2
29020,133476669905723163,vivo,X710L
29021,4674059768608318030,Coolpad,T1
29022,4240234362310156831,Xiaomi,S5.5L
29023,-8432750053310927519,vivo,S7I
29024,49246416574633741,vivo,Xperia acro S
29025,7750360234672020617,Huawei,Mate 7
29026,5135547808784488262,Huawei,荣耀3X畅玩版
29027,1609246039198935734,hammer,T1
29028,510690031243258679,Samsung,A850
29029,-6799333098279399396,Samsung,Galaxy Mega 5.8
29030,8114316500281327391,Xiaomi,MI 3
29031,-820541159181425692,Lenovo,Grand S 2
29032,5780988277266731292,vivo,Y28L
29033,-5335439107092295810,Samsung,S5830I
29034,-7350048266204915883,Huawei,B199
29035,4495477896736271803,Huawei,荣耀3X畅玩版
29036,4835708139648270980,Coolpad,F2
29037,-4841450832301573832,Samsung,Galaxy Grand 2
29038,-293531577587186104,Xiaomi,MI 3
29039,1938532293414814377,Xiaomi,MI 2S
29040,8540441212957417538,Xiaomi,MI 2
29041,-8960953759955157504,Huawei,G610T
29042,4056175708198621112,Samsung,Galaxy Note 3
29043,-6016997836099375835,vivo,X5L
29044,-7386712837314928026,vivo,X710L
29045,-9023459785103384497,Samsung,Galaxy Note 2
29046,8805735809012332089,Xiaomi,红米1S
29047,-456695719869252948,Huawei,Y511-T00
29048,-611902533150692620,vivo,Y11IW
29049,876768841322099863,Xiaomi,红米
29050,2003148305548746558,OPPO,N1 Mini
29051,4445185817076348783,Xiaomi,红米note
29052,-4730639515082999812,Xiaomi,红米note增强版
29053,-6462746163621960367,Meizu,魅蓝NOTE
29054,-278847914351884208,Samsung,S920
29055,-6964811311623940050,Samsung,Galaxy S3 Neo+
29056,7081670846683341582,vivo,S7I
29057,5079209421453209473,Meizu,MX4 Pro
29058,-503918640036533354,Huawei,荣耀6
29059,8176143876160413837,OPPO,R2010
29060,7997276963290460554,black rice,A1
29061,-6513393480272616139,Xiaomi,红米note
29062,8130221152114582811,Xiaomi,MI 4
29063,6027483453096559925,Meizu,魅蓝NOTE
29064,-8593808748425101911,Huawei,Mate 7
29065,6549536294482217220,Samsung,Galaxy Style DUOS
29066,-7650798736056982524,Xiaomi,红米note
29067,851840161187667770,Xiaomi,MI 4
29068,8306306373260366458,Huawei,荣耀6
29069,-6315273508653553129,Coolpad,F2
29070,4152848737523885881,Samsung,Galaxy Note 2
29071,7236393560264072287,Coolpad,大神F1Plus
29072,4486315635466452248,Coolpad,8085
29073,-3156405559083738620,Coolpad,8750
29074,7528224202511884110,Xiaomi,红米1S
29075,6667453145675378303,Xiaomi,红米
29076,3132861355949762783,Xiaomi,GN139
29077,8792416629326951521,Samsung,Galaxy S3
29078,-7018530123788992400,OPPO,Find 5
29079,-7162032103208790650,HTC,Desire 820
29080,-2652541198226848575,OPPO,N1T
29081,-1363473619836226549,Xiaomi,MI 2S
29082,234526657621765582,Xiaomi,红米note
29083,-7896916240590611004,Xiaomi,红米note
29084,-6084508365574113632,Samsung,Galaxy S5
29085,-847680889877824023,vivo,Xperia Z
29086,8096430252204434372,Samsung,Galaxy Trend 3
29087,-7037924200737460649,Huawei,Mate 7
29088,-221979360588926034,Meizu,MX2
29089,2336441622261304531,Huawei,荣耀3C
29090,2987254040565051679,Meizu,MX4
29091,-8954216444495042520,Xiaomi,MI 2S
29092,-1512816327025997574,Xiaomi,红米Note2
29093,5188111508228650834,Xiaomi,GN108
29094,3918813106601605844,Huawei,Ascend P6
29095,-6167858508568175061,vivo,Y18L
29096,-8955473176960432531,Samsung,S898t
29097,2140037997835424460,Xiaomi,红米1S
29098,421998935778841427,Huawei,荣耀6
29099,8680438696568513110,Meizu,MX4 Pro
29100,-3821934991216469767,Meizu,魅蓝NOTE
29101,8225395574647336840,Huawei,G510
29102,3428254094226784957,Coolpad,8720L
29103,5206826529346998181,Meizu,魅蓝NOTE
29104,4515446926393810030,Xiaomi,MI 3
29105,-875266618999200561,Samsung,Galaxy S3
29106,-8994864209806382063,Dove,D800
29107,1565088385253640112,Huawei,荣耀6
29108,-5425179864411221400,Coolpad,大神F1
29109,-1122079712460005598,pioneer,K88L
29110,-8822632300549760673,Xiaomi,MI 2
29111,-1666901688160317917,Samsung,A399
29112,3650925061856469260,Samsung,Galaxy Note 3
29113,-8132395622156584887,Samsung,S938t
29114,-1128912150547526016,Xiaomi,红米2
29115,6259144599720062097,vivo,Y17T
29116,-1675052936482341625,Xiaomi,红米
29117,7730336322330977347,Xiaomi,MI 4
29118,-7930822997577387097,Samsung,Galaxy Note 3
29119,-2388870181361346627,Coolpad,8085n
29120,-1868895392123057059,OPPO,Find 5
29121,-8244432885093627252,Xiaomi,红米note
29122,-4369011540642820682,OPPO,R6007
29123,6023746664186835500,Samsung,Galaxy S4
29124,-4241617339706041412,Meizu,MX3
29125,-1610941570607171501,Meizu,魅蓝NOTE
29126,7086469189998544955,Hisense,I630T
29127,7807755724914156360,Samsung,Galaxy Note 10.1
29128,3534144384657647495,vivo,S7T
29129,8003202845544893648,Samsung,Galaxy S4
